CST_U_1,CST_U_2,CST_U_3,CST_U_4,CST_U_5,CST_U_6,CST_L_1,CST_L_2,CST_L_3,CST_L_4,CST_L_5,CST_L_6,AOA,RE_N,CD,CL
0.11207431,0.13996983,0.09510669,0.12096766,0.09573979,0.07086125,-0.11207581,-0.13996339,-0.09512305,-0.12094131,-0.09576586,-0.070851,13.1394,67884.6546,0.24588709379874454,0.9693045931139432
0.40002176,0.53747798,0.46831118,0.66179651,0.55264416,0.28364155,-0.24142558,-0.0723078,-0.22461982,0.01080673,-0.1803013,0.08422182,12.0383,29796.9361,0.35520209157007376,0.8715298016859853
0.17795562,0.41206985,0.21993055,0.38408117,0.28597147,0.34616972,-0.11568641,-0.06748071,0.01291962,-0.05671798,0.02060382,-0.05966132,9.078,65071.2027,0.15655716439816067,0.8116819572896944
0.11809064,0.11602965,0.18271234,0.13415573,0.14297087,0.06786188,-0.10593563,-0.08611795,-0.16449944,-0.08837714,-0.11785204,0.0055543,14.6638,66991.1453,0.3187361497476568,1.1219660794520547
0.28806466,0.33471882,0.18518224,0.62361005,0.13175516,0.290163,-0.06185756,-0.08038041,-0.05930494,-0.0741043,-0.11634327,0.09373636,20.724,23460.384,0.5248752177667767,1.1678327508250825
0.23470366,0.31618645,0.26795292,0.27948177,0.24769627,0.37766662,-0.10271533,-0.12319303,-0.0221855,0.23509586,0.04656413,0.1290926,13.6984,76442.2517,0.315003324468731,1.2056996687715038
0.15427896,0.23740824,0.14351625,0.27818433,0.15249646,0.32362265,-0.11578124,-0.09377273,-0.0757931,-0.00277561,-0.040906,0.16719186,9.8806,52410.9497,0.13036751108703376,0.8794818322557727
0.28504532,0.28214978,0.28397918,0.28786393,0.2462613,0.3294703,-0.2261844,-0.20286346,-0.14401925,-0.20343198,-0.10273635,-0.19397459,-0.5259,60587.0014,0.06132625132206759,-0.13602775316681245
0.12433274,0.13762516,0.11250533,0.0849486,0.11261132,-0.03502459,-0.12526689,-0.17427448,-0.09372985,-0.18598853,-0.0934676,-0.19647481,17.9421,44466.7152,0.4012337117300131,1.0455501273263432
0.13559553,0.25203593,0.16921426,0.32967383,0.2834731,0.4544886,-0.0652153,0.16404355,-0.07715911,0.30212184,-0.07619091,0.4020658,11.1997,61790.2566,0.1437732329767149,1.0616981701699182
0.16876591,0.27245067,0.19108863,0.32154087,0.17040447,0.25311251,-0.08699716,0.13179228,-0.05177682,0.10878966,0.02606468,-0.02326341,17.5662,52842.9191,0.40798308466784544,1.4050069280121242
0.17495781,0.16521627,0.08861851,0.21014215,0.12110545,0.11219113,-0.07105654,-0.04194413,-0.06230866,-0.08307659,-0.04170422,-0.16139342,16.6002,81476.1451,0.3692622536593649,1.1863855476991
0.17890992,0.36200316,0.11015018,0.41481498,0.07537624,0.34625044,-0.06209115,0.11118867,0.0131484,0.10600472,0.0526583,0.05160213,3.6909,44296.5747,0.048209573322231476,0.5613593732722731
0.26022616,0.29059936,0.25177741,0.34428899,0.32666573,0.44125455,-0.11300173,-0.20443642,-0.1325419,-0.22544283,-0.24142471,0.28019028,3.2971,29187.7578,0.05582541071371927,0.07582282541237113
0.16943361,0.25158042,0.2414846,0.2733931,0.17636775,0.25642459,-0.1313856,-0.1172052,-0.16433408,-0.01707416,-0.08020686,0.03657502,2.7553,95018.5877,0.053165599144215536,0.22919944870584197
0.14130807,0.22317182,0.13934293,0.23233578,0.19462193,0.16432195,-0.13227306,0.0024505,-0.06655455,0.01532382,-0.05606428,-0.02463163,1.3258,47298.8883,0.027437352051635115,0.24451129204819275
0.32357277,0.40971579,0.23815167,0.33848667,0.14024085,0.11989986,-0.09931106,-0.01634179,0.42599599,-0.15242391,0.239454,-0.11622462,10.6543,46684.5978,0.30282851451460885,1.1606592343386744
0.19560576,0.31084391,0.26831285,0.29421239,0.21844306,0.36948994,-0.12231713,-0.05854269,-0.14351062,0.03375043,-0.0383226,0.12596428,5.7723,22781.2015,0.06950468875307127,0.43395192671990174
0.34952108,0.41512832,0.63407686,0.22513838,0.25642096,0.36945291,-0.12461545,0.04365183,-0.11799821,0.17703922,-0.03131848,0.23509134,8.0731,40893.5527,0.271300932597137,0.9711427649488752
0.17194103,0.18234012,0.16869843,0.20009754,0.21752479,0.19335599,-0.09666616,-0.06187376,-0.07828038,-0.10157364,-0.06365502,-0.00165332,8.7928,32342.5477,0.1030735026094495,0.6471624667533594
0.18153092,0.29061747,0.16792027,0.27147949,0.15662777,0.18046071,-0.0674838,0.04167373,-0.08473041,0.05142772,-0.04962099,0.00628245,-0.2775,40370.0092,0.026745306949973104,0.2716724587950511
0.20264285,0.29506295,0.31466028,0.36269708,0.39700898,0.27631628,-0.14946421,-0.15065095,-0.23814001,-0.1340942,-0.31415344,0.22749837,14.0034,85945.7028,0.29825730624893,0.9704054714946072
0.27485339,0.33755146,0.30265487,0.33331088,0.23610801,0.28049267,-0.24095463,-0.15201915,-0.21659719,-0.17084556,-0.28896155,-0.27870453,3.5155,98430.8939,0.090810145709699,0.08106877021898327
0.14375053,0.26199656,0.17424504,0.31200399,0.16056009,0.18162771,-0.09475598,-0.03371286,-0.02739771,0.01228841,0.00762139,0.06588791,8.4463,36661.8904,0.09219160725976767,0.5859357161034847
0.20441889,0.17631642,0.09446391,0.12807487,-0.0187392,0.08743891,-0.21407643,-0.25090756,-0.14302392,-0.22974649,-0.05177756,-0.19524077,22.0,77073.0783,0.5232036345696539,0.9832344674549246
0.23168091,0.10847042,0.18875409,0.10883137,0.14517886,0.12039682,-0.23168092,-0.10847042,-0.18875411,-0.10883136,-0.14517888,-0.12039682,18.4883,33067.4948,0.4549851627131209,1.1794025811712379
0.22804942,0.36372156,0.17656738,0.35252076,0.21658396,0.31830775,-0.06496786,-0.07818275,0.14957456,-0.11195077,-0.01289,-0.1234795,9.2734,57390.5881,0.15079425256682222,0.8397418732286804
0.28567095,0.34158767,0.30978228,0.28757198,0.31941781,0.32899897,-0.17497665,-0.25051535,0.06296247,-0.03043765,0.06593331,0.08965678,20.3486,58935.7524,0.6119805798040152,1.522170040630975
0.22820312,0.40178619,0.22607771,0.40803384,0.18510238,0.4503306,-0.16406575,-0.1727286,-0.04372723,0.013828,-0.00031952,0.19780121,14.329,36438.8401,0.356597135481336,1.1832467945776033
0.16475332,0.2656542,0.1871527,0.32102481,0.22725845,0.3349667,-0.11705795,-0.07376767,-0.07720641,-0.00590238,-0.04811435,0.12196758,18.5488,24535.1267,0.4268341502290951,1.4160581025200456
0.13442482,0.30203729,-0.02592831,0.38765919,0.05313325,0.30709182,-0.0619531,0.01459227,0.05634032,-0.03715601,0.00873685,-0.05590437,5.8746,82550.8098,0.036721470586729255,0.4205761839342863
0.16944877,0.26473643,0.2353546,0.30669369,0.18232393,0.2847859,-0.09966865,-0.03722052,-0.1048699,0.0422887,-0.02494938,0.14816908,14.1046,51332.9307,0.29770440385494,1.2365880047687037
0.19593927,0.28999494,0.15935789,0.35187426,0.21170078,0.24899747,-0.09487113,-0.0530328,-0.07758347,-0.09524582,0.05337777,0.06489375,11.7949,52757.8083,0.18654535564162147,1.0057364793183579
0.20904223,0.18594149,0.25232551,0.26179714,0.26376578,0.24797353,-0.17075704,-0.0943553,-0.13892754,-0.19267252,-0.03342076,-0.12739166,5.7877,74235.0953,0.06432946411985899,0.35171481558166856
0.20293862,0.31553271,0.2944391,0.3360879,0.19504896,0.40675005,-0.12375507,-0.11065296,-0.18708604,0.00843351,-0.05188004,0.10330738,20.1807,78857.3108,0.5411636591852784,1.4952364103491664
0.15060201,0.34050986,0.12533668,0.42523966,0.11446326,0.40345052,-0.14309653,-0.16047319,-0.01202523,-0.03709275,-0.01815008,-0.12585573,0.1546,37077.0679,0.03891054114864865,-0.09505962278093885
0.20545207,0.25678279,0.33940725,0.21420857,0.13520634,0.11444509,-0.1351351,-0.12362679,-0.20600571,0.01421188,-0.04765174,-0.03428642,16.1428,33730.3083,0.3582469412774725,1.1679158922733517
0.2396617,0.38649357,0.22881726,0.5971108,0.17489081,0.37031334,-0.12113909,-0.11599208,-0.06706323,-0.15115537,-0.0676622,0.17833575,10.2445,37322.1671,0.17807750464470026,0.7451326550615324
0.24814117,0.29780566,0.16148563,0.22219215,0.13223104,0.03936881,-0.13740926,-0.16546954,-0.16972494,-0.13154872,-0.22219499,-0.08728644,16.3261,66367.3371,0.3723408064722912,1.0249178431761787
0.13771281,0.19085861,0.10858652,0.26697391,0.11302857,0.16256205,-0.05162627,-0.00541165,-0.13110653,-0.05228847,-0.05410842,-0.05459016,4.9492,39888.6445,0.03771552321354812,0.459198626889715
0.10207101,0.2403338,-0.05247351,0.19178133,-0.07265964,0.07610826,-0.05362619,0.0095211,-0.113327,0.01890065,-0.16604621,-0.04662201,10.8615,90665.6757,0.17336408183131138,0.8538330982813402
0.14420967,0.1709555,0.2134542,0.11697177,0.33470095,0.22492277,-0.09041522,-0.08702226,-0.13174042,-0.0535777,-0.20325896,-0.14614948,13.2034,48111.3827,0.22577331841785975,0.9795192809512254
0.19735446,0.20792043,0.30538818,0.24839643,0.24051257,0.1886817,-0.13747489,-0.10022886,-0.21969895,-0.07797468,-0.13027486,0.10260023,3.8498,49275.6052,0.050622792764997745,0.19473915236806494
0.25431482,0.31033667,0.28740226,0.31263974,0.27790244,0.35453046,-0.16548227,-0.11532522,-0.03766395,-0.12512355,0.00143476,-0.08892214,7.3657,91738.2544,0.12498536483870967,0.7223260100375823
0.41487985,0.24831893,0.37411281,0.23243006,0.2799439,0.3071115,-0.1929614,-0.28398177,-0.17755047,-0.29129616,-0.15716378,-0.29074649,4.2474,24208.7464,0.12199618506959707,0.47272512021978025
0.25874522,0.53101858,0.30539137,0.6357328,0.37096802,0.52540764,-0.13170221,0.18716431,0.03307492,0.23266033,0.06936525,0.14487943,0.4303,85382.7015,0.14828800863556166,0.24171783970520677
0.24231944,0.29455064,0.22683357,0.35258499,0.18531042,0.36393117,-0.01394157,0.08091246,0.03656776,0.1016466,0.00425699,0.05930714,19.2608,98945.1963,0.5633357420613195,1.5877571375581716
0.09772451,0.07813303,-0.00094475,0.15560911,-0.06883847,0.19368223,-0.09772616,-0.07812902,0.00093685,-0.15559578,0.06882568,-0.19366935,5.333,54143.8314,0.04845840516996639,0.37717433597310424
0.27506903,0.41334583,0.27771401,0.36405941,0.20802722,0.24750161,-0.23054163,-0.18316579,-0.14613498,-0.21673371,-0.11771659,-0.38782593,6.1287,63396.8095,0.15835183648312612,0.38126651905709213
0.18196232,0.22763711,0.05443265,0.26271328,0.14995355,0.11726059,-0.12424133,-0.06357771,-0.12338069,-0.11479928,-0.06195886,-0.20069851,7.3958,34231.7933,0.10534479500266668,0.5870476468800001
0.15179358,0.16393459,0.15214084,0.16364487,0.14073657,0.17013863,-0.09906265,-0.07294233,-0.07960605,-0.04524212,-0.12169786,0.00868952,6.08,34909.1598,0.03872296294339622,0.41274368251572324
0.16678222,0.25949326,0.2449162,0.309499,0.16683941,0.3508316,-0.1116711,-0.09026291,-0.16861706,0.00195965,-0.03728745,0.0998657,9.6555,25075.1922,0.11882798286235663,0.5851693827945778
0.15171809,0.20711385,0.15037216,0.29951601,0.06124694,0.12395626,-0.11174944,-0.06420974,-0.18159391,-0.11960269,-0.08860165,-0.19261807,13.3279,79502.9575,0.24177176402586906,0.911622902603072
0.09833597,0.1676793,0.10043715,0.25490002,0.16033038,0.28413842,-0.07526744,-0.04399666,-0.12046544,0.04090958,-0.02687486,0.14092208,5.2437,87569.3414,0.04514300152166553,0.5967575341570751
0.18217542,0.26875805,0.15176729,0.26490735,0.08825493,0.19993162,-0.08397146,0.13520147,-0.15364692,0.12249947,-0.0587034,0.00882844,16.6606,21394.6616,0.4029604594273743,1.3274477703910614
0.22488053,0.3541529,0.2348673,0.41887231,0.34558092,0.20543243,-0.12004486,0.08804325,-0.06086346,0.16317033,0.04335388,0.1291492,9.7711,72334.9732,0.18713543351600176,1.0299650671635248
0.24152991,0.28147945,0.23671719,0.31299124,0.23702715,0.25087517,-0.17163424,0.01417625,-0.11725367,0.05349914,-0.1166065,-0.04523898,15.6694,88870.272,0.347633183685446,1.1806554982394366
0.14669563,0.31517115,0.13595488,0.43620037,0.06565373,0.45689571,-0.07287191,0.10568685,0.00057106,0.23839614,0.08536259,0.17211593,15.4964,43891.716,0.396524839174283,1.5673213885912387
0.21777425,0.28430751,0.20029515,0.34338299,0.22552654,0.23305099,-0.12754031,-0.0935381,-0.11279765,-0.14381963,0.01794168,0.02733325,13.3677,83088.7156,0.26956673711445694,1.1402427866978513
0.33418588,0.32333909,0.46017814,0.3196571,0.48693756,0.3133546,-0.14708452,0.08247819,-0.06010738,0.09382159,0.00248849,0.06092493,3.0315,42278.3551,0.10224634815120502,0.22797273376691976
0.21029364,0.17036693,0.24389732,0.17745501,0.13163772,0.12418044,-0.10747016,-0.10368089,-0.11340939,-0.14107828,-0.14723497,-0.09933579,18.9317,57824.3695,0.475292367243083,1.2170253585968378
0.18213211,0.20658537,0.20660371,0.2068384,0.23066878,0.19909882,-0.07864452,-0.08564234,-0.05571243,0.02498614,0.05840413,0.15470251,7.3858,65631.6297,0.06252219300249263,0.6541286026285973
0.18866289,0.28833557,0.16776436,0.31430168,0.20639943,0.29533627,-0.1379709,-0.06743809,-0.01921054,0.00526,-0.10414967,-0.03780449,1.4665,30255.9467,0.03373121788823529,-0.00906999544191765
0.18935149,-0.06893774,0.58770124,-0.60977426,1.02920643,-0.84530889,-0.10202943,-0.29238648,0.31745808,-0.90304337,0.80334028,-0.96177537,11.0031,95683.5946,0.26048355181547617,1.0408644991666667
0.1042903,0.21276274,0.01691581,0.4637023,0.05144957,0.10894035,-0.08333582,-0.14057414,0.01098858,-0.32577386,-0.01412701,-0.01696399,2.6138,27367.1759,0.02969623235409836,0.0011610001754491827
0.25591507,0.31322049,0.17286791,0.22950465,0.13308902,0.03177581,-0.14558909,-0.17947124,-0.18810554,-0.14589201,-0.2605569,-0.10237467,21.9213,48686.3819,0.5551083024493498,1.127334617961899
0.43749788,0.15328313,0.47149587,0.15284443,0.36497679,0.27285211,0.10858555,-0.16561475,0.17071403,-0.12208833,0.15486335,-0.0057069,16.0681,68958.1766,0.47349663109443635,1.4322896572108346
0.21769366,0.27509948,0.20262489,0.32928281,0.1686822,0.28715395,-0.10944292,-0.10193609,-0.10469793,0.05063413,0.01937034,0.17239219,11.7089,64784.2059,0.19802908981414433,1.083837206396331
0.14866075,0.2241017,0.15166522,0.25195744,0.17204684,0.26977277,-0.06683715,0.01500312,-0.00857433,0.05656854,0.06110636,0.08240886,2.0888,75243.1735,0.037108017413173655,0.5077283290718563
0.1212186,0.24364439,0.16709992,0.28120429,0.17559177,0.23291933,-0.04040624,0.09380396,0.14472863,0.04493676,0.12422929,0.02194881,16.4088,30983.0139,0.32719422439800094,1.3187889006815083
0.2225031,0.34122135,0.19973788,0.50972371,0.38424549,0.69509471,-0.1879439,0.01998131,-0.12142406,-0.0312617,-0.01688369,-0.13374202,20.9323,83707.8693,0.48677254885496185,1.4919369077862594
0.18850079,0.2250874,0.13194184,0.32559534,0.30014549,0.0434665,-0.18849625,-0.22509744,-0.13192766,-0.32560853,-0.30013753,-0.04346946,9.4331,20054.6769,0.15157370973785167,0.43659416962915604
0.21380418,0.1413458,0.17290446,0.25271116,0.14825843,0.29963577,-0.21229491,-0.1502587,-0.15385474,-0.31181925,-0.06907244,0.1422678,11.2924,70909.8685,0.1976572788389513,0.8419938209737828
0.25784818,0.2996108,0.37737679,0.43877821,0.31640246,0.14303899,-0.1548174,-0.1673691,-0.23106595,-0.21419776,-0.16506624,-0.03095372,21.047,93924.2066,0.5486423412553412,1.1606562498452926
0.19205066,0.10619995,0.25211946,0.15953011,0.21679452,0.14913532,-0.11812141,-0.09531205,-0.11852485,-0.08728337,-0.11662276,-0.06393895,13.941,26183.4522,0.2788144288192771,1.0416178656385542
0.26795068,0.32368884,0.27581779,0.42985015,0.21794049,0.45506309,-0.10425687,-0.02327111,-0.12283926,0.13061206,0.01205531,0.3921417,15.5982,73720.7932,0.4492034425283157,1.5850605842162953
0.19257454,0.33274482,0.22767078,0.44579205,0.22967087,0.3714226,-0.11972917,-0.07694353,-0.02867903,0.02745434,0.01789355,0.19236833,15.1489,50569.4482,0.32174646011579283,1.3334989395303956
0.20041247,0.23230098,0.27928213,0.25796503,0.22452314,0.17905571,-0.13882947,-0.12562556,-0.19554643,-0.08313076,-0.11841914,0.11356352,16.83,51227.1494,0.41074437207538494,1.278055892668352
0.25041128,0.36134797,0.15260882,0.4591559,0.15557006,0.33751964,-0.07250098,0.04179685,-0.08862744,0.05247893,-0.05225179,0.00618029,19.7383,88686.7472,0.5338872880814793,1.4896614128864492
0.20401574,0.34211728,0.13029189,0.4401687,0.18850895,0.32127314,-0.17993815,-0.14656293,-0.19265906,-0.08973893,-0.12691533,-0.09421942,7.168,31640.9006,0.10832289338442419,0.32489718530240264
0.24762985,0.24280082,-0.00169932,0.3546395,-0.11077948,0.06537852,-0.0936881,-0.06741264,-0.14101121,-0.14332705,-0.08586573,-0.26702387,14.9352,42033.3325,0.3070274415,0.9081874792666668
0.11996958,0.16091154,0.10429142,0.22905623,0.03924592,0.07387059,-0.05556669,-0.02191773,-0.11389398,-0.05355323,-0.05897168,-0.13788712,13.4317,22868.0667,0.2471352669508197,0.9636126997377049
0.16236459,0.19780322,0.11958153,0.2682589,0.24281788,0.28507885,-0.09733204,-0.0870488,-0.12501734,-0.23787113,-0.01689367,-0.11462492,12.3343,69802.7555,0.21260151302380484,0.9788489995868581
0.17672617,0.23201216,0.13549927,0.249016,0.12840332,0.14811495,-0.12252708,-0.13677226,-0.13052428,-0.13088209,-0.20006029,-0.04931969,17.2151,96244.9323,0.38878581167365833,1.1242607750614784
0.17100986,0.26926822,0.20815121,0.30522882,0.21160226,0.36274741,-0.10121527,-0.02526474,-0.09671439,0.02337361,0.00562352,0.15829736,9.7666,85295.8457,0.1352922655457227,0.8831089398019384
0.11540716,0.18697355,0.1061127,0.2619037,0.14573491,0.09951538,-0.11530903,-0.18719617,-0.10578272,-0.26223225,-0.14551564,-0.09961098,11.8685,72535.3336,0.19832820255515,0.8033478792890018
0.11232894,0.17020485,0.10345213,0.25361152,0.19470333,0.34972771,-0.09521991,0.01095358,-0.06240646,-0.01454136,-0.00936171,-0.06673544,8.3221,79253.1668,0.0740773377346115,0.6208944868819375
0.35616491,0.43712224,0.51357687,0.43977805,0.34510968,0.59746828,-0.12253169,0.07714342,0.13566733,0.16464148,0.17251063,0.2572815,2.3077,70261.7231,0.18303762427773732,0.3898799516800267
0.31238308,0.51146148,0.23857566,0.69874555,0.2001118,0.65515457,-0.25728032,-0.05028641,-0.13085862,-0.05684975,-0.07010127,-0.09699741,7.87,60649.7012,0.18990717396265558,0.7941348320539419
0.16053438,0.27505799,0.10528586,0.36130961,0.025494,0.42184365,-0.08163809,0.09837669,-0.04727156,-0.00440025,0.08720715,-0.14719182,2.1775,50031.3043,0.03871621486985726,0.49221927367758184
0.20772225,0.19635579,0.10485994,0.25011007,0.14323429,0.1336214,-0.08438331,-0.04979216,-0.07402296,-0.09861732,-0.04955221,-0.19164197,17.3929,41482.6139,0.38508399535583027,1.1842889454727696
0.0892077,0.16242325,0.17052927,0.21059989,0.25904945,0.34466182,-0.07246643,-0.08375907,0.00131649,-0.14001526,0.03293352,0.05255067,16.6792,56245.2198,0.393696343220339,1.4200320573849878
0.31580759,0.20997213,0.19071579,0.22614339,0.17657673,0.19558938,-0.16702901,0.02231716,-0.20307186,-0.01091112,-0.14218362,-0.07437381,12.7848,62864.1202,0.28495974656572304,1.0216354597542243
0.28957519,0.26725315,0.11484766,0.25493292,0.04925336,0.16921414,-0.07710484,-0.10044015,-0.08422825,-0.14447236,-0.17339018,-0.13545317,14.4373,82039.1464,0.32297918275704496,0.9823418986747905
0.25117263,0.28342945,0.35176822,0.2800397,0.24691381,0.11535957,-0.20869226,-0.24489886,-0.29159741,-0.2118376,-0.17853903,0.02509473,13.4737,91333.1766,0.32666147155398123,0.9456472838133375
0.28158988,0.48750701,0.49272497,0.36896166,0.32521834,0.50657727,-0.05375032,0.10904197,0.07585488,0.05970305,0.21058676,0.41080922,6.8814,39252.9154,0.24537815371900823,1.0108048109090908
0.28419769,0.71112366,0.02575175,0.67278319,0.11825342,0.41579092,-0.11930581,0.17083538,0.8532643,-0.29529171,0.66140327,0.08267517,3.1975,53413.1253,0.2247515237934363,0.756592303064672
0.14502546,0.1998597,0.15384202,0.17363385,0.20246714,0.12667142,-0.0790602,-0.0630283,-0.04049768,-0.03899413,-0.02298623,0.00845349,19.0353,43704.4534,0.4832495005655527,1.4334220953727508
0.19292528,0.28435143,0.27076861,0.30507656,0.3069663,0.29393637,-0.14766958,-0.14178759,-0.10555928,-0.10133773,-0.03339708,-0.02288929,-1.2111,65607.363,0.04546995606567164,-0.1656679330965174
0.25709074,0.28757486,0.35902225,0.32290528,0.28487585,0.25485283,-0.14947756,-0.14621973,-0.21073068,-0.08477042,-0.10587946,0.176412,17.304,61388.3066,0.4319970813409091,1.2973732704772727
0.14539039,0.21030761,0.20648636,0.21863048,0.13692099,0.12692354,-0.08182857,-0.02165008,-0.03942582,0.00425019,-0.01175523,0.0215552,2.6868,88134.727,0.026473541076815967,0.3784997503132977
0.17024577,0.1403061,0.21617981,0.09872067,0.23386671,0.11940989,-0.17107866,-0.13842424,-0.21894948,-0.0959847,-0.23567586,-0.11863893,12.3869,49865.31,0.22182654223067175,0.8735247432953106
0.17907904,0.22025729,0.17285324,0.26665856,-0.04101183,-0.01968351,-0.11819469,-0.12632446,-0.05919453,-0.11219866,-0.03830515,-0.10426173,15.291,38748.2272,0.3099772566357531,1.0220063628717622
0.29129383,0.37439502,0.30005152,0.34298775,0.12279985,0.19553559,-0.12478781,0.10569739,-0.14492452,0.11262904,-0.09028776,-0.01276679,3.603,38190.1035,0.10711373728179552,0.24224970388029926
0.14850137,0.26575347,0.01340413,0.18771636,0.00135224,0.05077751,-0.09918557,-0.12956756,-0.07318674,-0.14105781,-0.07979596,-0.15731546,10.3236,21793.6359,0.1951370476575121,0.8681661971728595
0.14535069,0.10811664,0.11116702,0.19609943,0.08948193,0.25329643,-0.14403115,-0.11535945,-0.09593972,-0.22858158,-0.07712399,0.13355205,6.5563,56749.7479,0.05858334121221468,0.4284019455274522
0.18680384,0.28283334,0.23293206,0.3088792,0.17089111,0.25996293,-0.10588972,-0.19427628,-0.05510044,-0.39602054,-0.0621905,0.00338342,12.7076,54597.4894,0.25112105020210185,0.9607386568849366
0.13812498,0.20257828,0.11842613,0.19294967,0.13323014,0.15130896,-0.08864671,-0.06917935,-0.03856127,-0.03130226,-0.00185281,0.0390254,6.7221,80893.7986,0.04379124311252581,0.4924153725739849
0.1641766,0.30138839,0.09130603,0.32776805,0.1202959,0.27990219,-0.10622709,-0.01242198,0.0515573,-0.07099606,0.04061129,-0.0722479,10.1462,97384.7297,0.13809580284737702,0.8650689309704265
0.30786742,0.19420592,0.19629632,0.29070872,0.14706441,0.12606157,-0.15332733,-0.15289671,-0.21565787,-0.12817389,-0.14373391,0.04088983,13.1009,94591.7503,0.31046145139926556,1.0155348700519184
0.17495093,0.22872102,0.14740719,0.19593195,0.07571166,0.00529574,-0.09058147,-0.06113838,-0.07761841,-0.05668196,-0.05360639,-0.0807432,15.357,98497.6939,0.3297447368007973,1.0965974301980814
0.13311373,0.10828758,0.0881522,0.09062307,0.06990515,0.06763872,-0.13311375,-0.10828754,-0.08815226,-0.09062302,-0.06990519,-0.06763871,-4.0,20594.5759,0.03207689473840079,-0.28682615389930893
0.22070393,0.22416111,0.21035785,0.34970771,0.16713843,0.28847717,-0.11234915,-0.13499026,-0.076496,-0.34749013,-0.00488962,-0.05991086,8.6751,92403.2614,0.08977502927369253,0.547344968033435
0.32165453,0.42523163,0.35177378,0.43874215,0.36719445,0.42782214,-0.17720094,-0.00554592,-0.07982433,-0.0208069,-0.00472322,-0.00932609,0.9261,52027.3865,0.12491885797433547,0.3638047718117935
